optimal_tour,optimal_tour_length,2opt_tour,2opt_tour_length,score,time
"{1, 28, 23, 22, 30, 25, 9, 2, 20, 24, 26, 13, 17, 29, 3, 19, 10, 11, 4, 18, 16, 7, 12, 14, 8, 15, 6, 21, 27, 5, 1}",4.650996,"{1, 5, 27, 21, 6, 15, 8, 14, 12, 7, 16, 18, 4, 11, 10, 19, 3, 29, 2, 17, 13, 26, 24, 20, 30, 25, 9, 22, 23, 28, 1}",4.661042,0.002160,0.001221
"{1, 7, 16, 24, 10, 26, 25, 8, 6, 17, 9, 20, 13, 29, 15, 14, 30, 19, 18, 28, 11, 3, 22, 5, 23, 4, 12, 27, 2, 21, 1}",4.332756,"{1, 21, 2, 27, 12, 4, 23, 5, 11, 3, 15, 14, 28, 18, 19, 30, 29, 13, 20, 9, 17, 8, 6, 22, 25, 26, 10, 24, 16, 7, 1}",4.765881,0.099965,0.001429
"{1, 6, 9, 2, 20, 14, 18, 11, 3, 24, 23, 7, 29, 13, 19, 4, 17, 26, 22, 30, 10, 5, 27, 8, 15, 28, 25, 21, 16, 12, 1}",4.301665,"{1, 12, 28, 15, 27, 5, 26, 22, 10, 30, 17, 8, 4, 19, 13, 29, 7, 24, 23, 3, 11, 18, 14, 20, 2, 9, 21, 25, 16, 6, 1}",4.419184,0.027320,0.001041
"{1, 3, 22, 26, 9, 27, 11, 13, 15, 2, 21, 29, 12, 30, 20, 16, 18, 6, 5, 8, 25, 10, 19, 4, 17, 24, 7, 23, 14, 28, 1}",4.626319,"{1, 28, 14, 24, 17, 19, 10, 5, 6, 18, 16, 20, 30, 12, 29, 21, 2, 15, 13, 11, 27, 9, 26, 8, 25, 4, 7, 23, 22, 3, 1}",4.908132,0.060915,0.002136
"{1, 8, 17, 30, 14, 11, 10, 26, 28, 9, 13, 16, 22, 5, 15, 27, 7, 23, 19, 3, 20, 29, 25, 24, 21, 18, 2, 4, 6, 12, 1}",4.753466,"{1, 12, 6, 18, 29, 25, 21, 24, 8, 17, 30, 14, 11, 10, 26, 28, 9, 13, 16, 22, 5, 15, 27, 7, 23, 19, 3, 20, 2, 4, 1}",4.907449,0.032394,0.002316
"{1, 16, 23, 29, 18, 12, 3, 25, 26, 11, 20, 4, 27, 2, 9, 17, 28, 24, 6, 7, 10, 21, 22, 30, 19, 14, 15, 13, 5, 8, 1}",5.115977,"{1, 8, 15, 14, 19, 30, 22, 21, 10, 17, 9, 2, 11, 26, 25, 3, 12, 20, 4, 27, 28, 24, 7, 6, 16, 23, 29, 18, 13, 5, 1}",5.168509,0.010268,0.001161
"{1, 7, 4, 26, 9, 14, 22, 30, 2, 5, 3, 6, 13, 24, 12, 10, 20, 28, 11, 21, 17, 15, 29, 23, 8, 25, 16, 18, 27, 19, 1}",4.232514,"{1, 19, 27, 18, 16, 25, 8, 23, 29, 15, 17, 21, 11, 28, 20, 10, 12, 24, 13, 6, 3, 5, 2, 30, 22, 14, 9, 26, 4, 7, 1}",4.232513,0.000000,0.001455
"{1, 17, 2, 12, 20, 13, 18, 22, 29, 25, 3, 8, 21, 28, 9, 7, 19, 23, 26, 14, 27, 6, 24, 5, 11, 4, 16, 15, 10, 30, 1}",4.631866,"{1, 30, 10, 22, 15, 16, 4, 11, 5, 24, 6, 27, 14, 26, 23, 19, 7, 9, 28, 21, 8, 3, 25, 29, 18, 13, 20, 12, 2, 17, 1}",4.771594,0.030167,0.000745
"{1, 21, 27, 11, 2, 15, 9, 22, 30, 25, 24, 19, 28, 26, 8, 4, 12, 14, 23, 17, 10, 7, 16, 13, 5, 20, 29, 3, 18, 6, 1}",5.049020,"{1, 17, 23, 12, 4, 14, 10, 7, 16, 8, 26, 28, 19, 24, 13, 5, 20, 25, 30, 22, 9, 15, 2, 11, 18, 3, 29, 6, 27, 21, 1}",5.287221,0.047178,0.004814
"{1, 19, 22, 30, 4, 28, 16, 15, 3, 27, 11, 25, 9, 17, 26, 21, 6, 20, 2, 7, 24, 5, 8, 18, 29, 14, 12, 10, 23, 13, 1}",4.768248,"{1, 13, 23, 10, 12, 14, 29, 18, 8, 5, 24, 7, 2, 20, 6, 21, 26, 17, 9, 25, 11, 27, 3, 15, 16, 28, 4, 30, 22, 19, 1}",4.768248,0.000000,0.001946
"{1, 14, 30, 13, 8, 23, 25, 26, 9, 29, 4, 2, 21, 16, 12, 5, 11, 28, 24, 18, 20, 19, 6, 7, 15, 27, 10, 3, 17, 22, 1}",4.166084,"{1, 22, 17, 3, 10, 27, 15, 7, 6, 19, 20, 18, 24, 28, 11, 5, 12, 16, 21, 2, 4, 29, 9, 26, 25, 23, 8, 13, 30, 14, 1}",4.166084,0.000000,0.001439
"{1, 22, 8, 4, 13, 21, 7, 27, 16, 25, 12, 11, 15, 17, 9, 3, 29, 20, 26, 19, 18, 2, 23, 30, 28, 5, 24, 10, 6, 14, 1}",4.191926,"{1, 22, 8, 4, 13, 21, 7, 12, 27, 16, 25, 11, 15, 17, 9, 29, 3, 19, 20, 26, 18, 2, 23, 30, 28, 5, 24, 10, 6, 14, 1}",4.263739,0.017131,0.001688
"{1, 20, 17, 7, 19, 27, 5, 24, 15, 14, 3, 10, 6, 13, 18, 26, 2, 22, 8, 28, 25, 29, 11, 21, 30, 23, 12, 4, 16, 9, 1}",4.411836,"{1, 20, 17, 7, 19, 27, 5, 24, 15, 18, 26, 22, 28, 25, 29, 11, 8, 2, 13, 10, 3, 14, 6, 23, 30, 21, 12, 4, 16, 9, 1}",4.492468,0.018276,0.002278
"{1, 26, 9, 28, 15, 6, 22, 7, 10, 8, 20, 12, 13, 23, 4, 18, 16, 30, 19, 2, 5, 24, 14, 17, 11, 21, 25, 3, 29, 27, 1}",4.517824,"{1, 27, 29, 3, 25, 21, 30, 11, 17, 14, 24, 5, 2, 19, 16, 18, 4, 23, 13, 12, 20, 8, 10, 7, 22, 6, 15, 28, 9, 26, 1}",4.584386,0.014733,0.002221
"{1, 6, 17, 9, 14, 25, 10, 3, 26, 15, 2, 11, 19, 7, 21, 29, 12, 22, 30, 18, 5, 28, 23, 27, 13, 8, 16, 4, 24, 20, 1}",4.557715,"{1, 6, 17, 9, 25, 14, 30, 18, 5, 28, 8, 16, 4, 13, 27, 23, 12, 22, 29, 21, 3, 10, 26, 15, 2, 11, 7, 24, 19, 20, 1}",4.650335,0.020322,0.003413
"{1, 11, 26, 6, 21, 20, 16, 10, 13, 17, 29, 14, 5, 15, 4, 3, 19, 18, 8, 7, 2, 22, 12, 24, 9, 27, 25, 30, 28, 23, 1}",4.197837,"{1, 11, 26, 6, 21, 20, 10, 16, 13, 17, 29, 14, 5, 22, 15, 4, 3, 19, 18, 8, 7, 2, 12, 24, 9, 27, 25, 30, 28, 23, 1}",4.214263,0.003913,0.002770
"{1, 4, 11, 21, 6, 16, 24, 30, 3, 5, 2, 9, 28, 22, 15, 20, 18, 27, 10, 25, 23, 8, 13, 26, 14, 7, 19, 29, 17, 12, 1}",4.061979,"{1, 11, 21, 6, 16, 24, 30, 3, 4, 10, 5, 2, 9, 28, 22, 15, 20, 18, 27, 8, 23, 25, 13, 26, 14, 7, 19, 29, 17, 12, 1}",4.157511,0.023518,0.001805
"{1, 12, 13, 7, 5, 8, 26, 11, 19, 3, 10, 21, 22, 16, 14, 23, 15, 25, 24, 2, 29, 4, 18, 9, 30, 27, 6, 28, 20, 17, 1}",4.963889,"{1, 12, 13, 7, 27, 6, 28, 30, 9, 2, 29, 25, 24, 15, 23, 5, 8, 26, 11, 19, 3, 10, 21, 22, 16, 14, 4, 18, 20, 17, 1}",5.294456,0.066595,0.001058
"{1, 26, 14, 5, 6, 3, 4, 18, 20, 10, 16, 19, 8, 13, 12, 7, 2, 25, 28, 27, 23, 21, 17, 11, 30, 9, 15, 29, 22, 24, 1}",4.617087,"{1, 24, 22, 29, 15, 9, 30, 7, 2, 11, 17, 21, 23, 27, 28, 25, 13, 12, 8, 19, 16, 10, 20, 18, 4, 3, 5, 14, 6, 26, 1}",4.777188,0.034676,0.001126
"{1, 29, 10, 5, 8, 18, 11, 21, 27, 2, 28, 13, 12, 15, 14, 7, 3, 6, 26, 30, 24, 20, 9, 16, 25, 22, 19, 4, 23, 17, 1}",4.535151,"{1, 29, 21, 27, 11, 18, 8, 5, 30, 26, 6, 3, 2, 13, 28, 7, 14, 15, 12, 16, 25, 22, 19, 4, 23, 9, 20, 24, 10, 17, 1}",4.941301,0.089556,0.001403
"{1, 18, 9, 14, 26, 30, 22, 3, 25, 24, 27, 7, 12, 29, 2, 19, 17, 13, 15, 5, 28, 16, 11, 4, 6, 20, 23, 21, 8, 10, 1}",4.857585,"{1, 10, 8, 21, 23, 20, 6, 4, 11, 16, 28, 5, 15, 13, 17, 19, 2, 29, 12, 7, 27, 24, 25, 3, 22, 30, 26, 14, 9, 18, 1}",4.857586,0.000000,0.002948
"{1, 10, 5, 16, 14, 13, 24, 4, 17, 28, 6, 27, 12, 7, 15, 29, 2, 19, 18, 26, 25, 3, 23, 8, 30, 22, 21, 9, 20, 11, 1}",4.500816,"{1, 10, 5, 16, 14, 13, 24, 6, 4, 17, 28, 27, 12, 7, 15, 29, 2, 19, 18, 26, 3, 25, 8, 30, 22, 21, 23, 9, 20, 11, 1}",4.568023,0.014932,0.003278
"{1, 18, 11, 6, 23, 22, 7, 27, 28, 25, 5, 8, 21, 13, 9, 12, 3, 20, 16, 19, 24, 4, 15, 10, 29, 2, 30, 17, 26, 14, 1}",4.451630,"{1, 14, 26, 17, 24, 19, 16, 20, 12, 9, 13, 21, 8, 5, 25, 28, 27, 7, 22, 23, 6, 11, 18, 3, 10, 15, 29, 4, 30, 2, 1}",4.928712,0.107170,0.001622
"{1, 4, 11, 25, 12, 30, 5, 6, 26, 24, 10, 23, 8, 16, 18, 13, 27, 3, 15, 21, 14, 20, 2, 29, 9, 17, 7, 19, 22, 28, 1}",3.790626,"{1, 4, 11, 25, 12, 30, 5, 6, 26, 24, 10, 23, 8, 16, 18, 13, 27, 3, 15, 21, 14, 20, 2, 29, 9, 17, 7, 19, 22, 28, 1}",3.790626,0.000000,0.001600
"{1, 9, 15, 10, 21, 25, 28, 30, 8, 14, 7, 22, 17, 12, 23, 13, 11, 2, 27, 24, 16, 20, 5, 3, 19, 18, 4, 6, 29, 26, 1}",4.270562,"{1, 9, 15, 10, 21, 25, 28, 30, 8, 14, 7, 22, 17, 12, 23, 27, 24, 16, 20, 5, 3, 19, 18, 11, 2, 13, 4, 6, 29, 26, 1}",4.385235,0.026852,0.000643
"{1, 25, 4, 16, 8, 21, 13, 28, 22, 26, 29, 7, 24, 6, 18, 15, 19, 14, 12, 3, 27, 9, 23, 5, 20, 30, 17, 2, 10, 11, 1}",4.836775,"{1, 25, 4, 9, 23, 5, 20, 30, 2, 10, 17, 12, 14, 19, 15, 18, 6, 24, 7, 29, 22, 26, 3, 27, 28, 13, 21, 8, 16, 11, 1}",4.957714,0.025004,0.001805
"{1, 29, 30, 8, 2, 11, 22, 17, 28, 5, 14, 15, 18, 23, 12, 19, 10, 24, 13, 21, 7, 25, 3, 20, 9, 27, 6, 4, 26, 16, 1}",4.356772,"{1, 29, 16, 30, 8, 2, 11, 22, 17, 28, 5, 14, 15, 18, 23, 12, 19, 10, 24, 13, 21, 7, 25, 3, 20, 9, 27, 6, 4, 26, 1}",4.347790,-0.002062,0.002250
"{1, 29, 8, 24, 13, 19, 14, 9, 5, 17, 16, 23, 20, 15, 26, 10, 28, 22, 6, 12, 25, 11, 21, 3, 2, 7, 27, 4, 18, 30, 1}",4.612979,"{1, 29, 2, 3, 21, 22, 28, 10, 26, 6, 11, 25, 12, 15, 20, 23, 16, 17, 5, 9, 14, 19, 13, 24, 8, 30, 18, 4, 27, 7, 1}",4.831115,0.047288,0.001045
"{1, 6, 5, 27, 24, 2, 30, 16, 10, 20, 23, 17, 26, 15, 22, 11, 19, 29, 28, 14, 12, 13, 18, 21, 4, 8, 7, 3, 25, 9, 1}",4.747365,"{1, 25, 8, 7, 3, 6, 16, 10, 5, 27, 24, 2, 30, 20, 23, 17, 26, 15, 22, 11, 19, 29, 28, 14, 12, 13, 18, 21, 4, 9, 1}",4.846325,0.020845,0.000787
"{1, 26, 12, 4, 3, 8, 6, 17, 22, 7, 13, 20, 27, 28, 19, 21, 24, 29, 10, 9, 16, 15, 25, 5, 11, 18, 30, 23, 2, 14, 1}",4.587964,"{1, 14, 26, 4, 12, 2, 23, 30, 18, 11, 5, 25, 15, 16, 9, 10, 29, 24, 21, 19, 28, 27, 20, 13, 7, 22, 17, 6, 8, 3, 1}",4.644962,0.012424,0.001166
"{1, 3, 27, 20, 19, 13, 17, 5, 2, 4, 15, 10, 18, 12, 14, 23, 6, 26, 21, 22, 11, 30, 24, 28, 16, 29, 9, 8, 7, 25, 1}",4.442946,"{1, 3, 27, 2, 20, 19, 13, 17, 5, 4, 15, 10, 18, 12, 14, 23, 6, 26, 21, 22, 11, 30, 24, 28, 16, 29, 9, 8, 7, 25, 1}",4.515038,0.016226,0.000696
"{1, 11, 19, 13, 30, 18, 3, 26, 16, 7, 22, 2, 27, 8, 20, 14, 10, 29, 12, 6, 4, 28, 15, 23, 25, 17, 5, 24, 21, 9, 1}",4.434673,"{1, 11, 19, 30, 13, 26, 16, 2, 7, 22, 27, 8, 20, 14, 10, 29, 12, 6, 4, 28, 15, 23, 3, 18, 25, 17, 5, 24, 21, 9, 1}",4.599656,0.037203,0.003404
"{1, 21, 11, 20, 12, 25, 9, 29, 3, 28, 8, 24, 4, 26, 17, 7, 2, 15, 23, 13, 27, 10, 5, 19, 16, 30, 14, 6, 18, 22, 1}",4.341847,"{1, 22, 18, 6, 14, 30, 16, 19, 5, 10, 27, 13, 23, 15, 2, 7, 17, 26, 4, 24, 8, 3, 28, 9, 25, 12, 29, 20, 11, 21, 1}",4.412350,0.016238,0.001229
"{1, 23, 26, 12, 11, 25, 27, 15, 16, 28, 5, 17, 22, 8, 4, 30, 2, 18, 10, 29, 3, 19, 21, 7, 24, 9, 6, 14, 20, 13, 1}",4.605298,"{1, 13, 20, 14, 6, 9, 24, 7, 21, 19, 3, 29, 10, 18, 22, 17, 5, 28, 16, 15, 27, 11, 25, 8, 4, 30, 2, 12, 26, 23, 1}",4.635475,0.006553,0.001090
"{1, 10, 9, 12, 14, 16, 23, 18, 26, 15, 3, 5, 2, 21, 20, 4, 29, 30, 22, 8, 11, 27, 6, 24, 28, 7, 17, 19, 25, 13, 1}",5.190390,"{1, 10, 9, 23, 18, 16, 12, 14, 26, 15, 3, 5, 2, 13, 25, 19, 17, 11, 8, 20, 21, 4, 29, 30, 22, 27, 6, 24, 7, 28, 1}",5.477133,0.055245,0.000857
"{1, 27, 4, 30, 28, 15, 14, 23, 10, 2, 11, 21, 13, 20, 16, 24, 25, 12, 5, 22, 8, 17, 26, 6, 18, 29, 9, 3, 19, 7, 1}",4.010956,"{1, 7, 19, 3, 9, 29, 18, 6, 26, 17, 8, 22, 5, 12, 25, 24, 16, 20, 13, 21, 11, 2, 10, 23, 14, 15, 28, 30, 4, 27, 1}",4.010956,0.000000,0.002606
"{1, 23, 5, 2, 3, 8, 13, 7, 17, 19, 25, 21, 6, 14, 10, 16, 24, 9, 15, 18, 26, 20, 4, 30, 29, 22, 12, 27, 28, 11, 1}",4.170633,"{1, 11, 12, 27, 28, 15, 18, 22, 29, 30, 4, 26, 20, 9, 24, 16, 17, 10, 14, 6, 21, 25, 19, 7, 13, 8, 3, 2, 5, 23, 1}",4.222500,0.012436,0.001226
"{1, 26, 3, 23, 2, 4, 13, 28, 8, 14, 20, 12, 5, 25, 10, 18, 16, 9, 29, 27, 15, 30, 17, 6, 24, 21, 11, 7, 19, 22, 1}",4.649888,"{1, 22, 30, 17, 19, 7, 11, 21, 24, 6, 15, 27, 29, 9, 16, 18, 10, 25, 12, 5, 28, 8, 14, 20, 26, 3, 4, 13, 2, 23, 1}",4.940680,0.062537,0.001440
"{1, 7, 23, 10, 16, 6, 20, 8, 17, 21, 25, 9, 15, 14, 19, 4, 18, 13, 29, 5, 2, 3, 26, 28, 30, 27, 11, 12, 24, 22, 1}",4.845729,"{1, 7, 23, 22, 24, 10, 16, 6, 20, 8, 17, 21, 25, 9, 15, 14, 19, 4, 18, 29, 5, 2, 3, 26, 28, 30, 27, 11, 13, 12, 1}",4.978031,0.027303,0.002227
"{1, 3, 11, 27, 18, 17, 6, 16, 21, 15, 10, 13, 19, 7, 4, 5, 25, 14, 24, 9, 23, 29, 22, 12, 26, 2, 28, 20, 30, 8, 1}",4.854851,"{1, 8, 30, 20, 28, 29, 22, 16, 6, 12, 26, 2, 27, 18, 17, 21, 24, 9, 23, 14, 25, 5, 4, 7, 10, 15, 13, 19, 3, 11, 1}",5.313308,0.094433,0.001040
"{1, 19, 28, 16, 23, 7, 14, 26, 17, 10, 24, 2, 12, 30, 20, 29, 13, 3, 22, 5, 15, 8, 21, 25, 4, 11, 9, 18, 27, 6, 1}",4.680332,"{1, 6, 14, 26, 17, 7, 23, 28, 16, 10, 12, 30, 20, 29, 2, 24, 5, 3, 13, 22, 15, 8, 21, 25, 4, 11, 9, 27, 18, 19, 1}",4.824048,0.030706,0.001218
"{1, 19, 5, 26, 22, 23, 13, 8, 18, 10, 2, 21, 6, 29, 24, 30, 28, 3, 16, 20, 17, 12, 27, 4, 11, 14, 25, 9, 15, 7, 1}",4.564052,"{1, 7, 15, 9, 25, 14, 11, 4, 27, 12, 17, 20, 16, 3, 28, 30, 24, 29, 6, 21, 2, 10, 18, 8, 13, 23, 22, 26, 5, 19, 1}",4.564053,0.000000,0.000719
"{1, 27, 25, 14, 24, 9, 12, 18, 16, 22, 29, 11, 13, 3, 26, 5, 21, 8, 2, 28, 10, 17, 6, 23, 7, 30, 4, 15, 20, 19, 1}",5.078136,"{1, 19, 15, 21, 5, 26, 3, 13, 11, 29, 8, 20, 22, 16, 18, 12, 9, 24, 14, 25, 27, 7, 23, 17, 10, 28, 2, 6, 30, 4, 1}",5.392813,0.061967,0.001587
"{1, 24, 26, 3, 6, 18, 20, 13, 10, 25, 23, 9, 12, 2, 22, 28, 15, 16, 30, 5, 4, 14, 21, 17, 7, 19, 27, 8, 11, 29, 1}",4.504941,"{1, 29, 11, 8, 19, 27, 4, 5, 14, 21, 7, 17, 2, 22, 15, 28, 30, 16, 12, 9, 23, 25, 10, 13, 20, 18, 6, 3, 26, 24, 1}",4.559932,0.012207,0.001221
"{1, 18, 24, 11, 19, 16, 30, 12, 13, 14, 8, 4, 20, 7, 5, 2, 29, 27, 25, 21, 9, 26, 6, 3, 15, 10, 23, 28, 17, 22, 1}",4.905192,"{1, 18, 24, 7, 2, 5, 20, 11, 19, 16, 30, 12, 13, 8, 4, 14, 27, 25, 21, 9, 29, 26, 6, 3, 15, 10, 23, 28, 17, 22, 1}",5.182858,0.056606,0.002000
"{1, 25, 21, 6, 3, 28, 10, 20, 9, 2, 4, 24, 17, 7, 23, 26, 29, 5, 27, 11, 12, 19, 15, 13, 22, 8, 30, 18, 16, 14, 1}",4.703665,"{1, 25, 21, 6, 16, 14, 30, 18, 3, 28, 10, 20, 9, 2, 4, 24, 17, 7, 8, 22, 23, 26, 29, 5, 27, 11, 12, 19, 15, 13, 1}",4.952200,0.052839,0.002414
"{1, 10, 18, 12, 9, 13, 17, 29, 20, 2, 24, 28, 8, 5, 25, 11, 19, 30, 23, 21, 6, 4, 26, 14, 22, 7, 3, 27, 16, 15, 1}",4.882322,"{1, 10, 18, 12, 9, 13, 17, 29, 20, 2, 24, 28, 8, 21, 6, 30, 23, 5, 25, 11, 19, 4, 26, 14, 22, 7, 3, 27, 16, 15, 1}",4.873172,-0.001874,0.001873
"{1, 8, 28, 26, 14, 10, 24, 17, 25, 23, 27, 20, 5, 29, 3, 12, 6, 21, 19, 22, 13, 18, 4, 30, 11, 9, 16, 15, 7, 2, 1}",4.498342,"{1, 20, 2, 7, 15, 16, 9, 11, 30, 4, 18, 13, 22, 19, 21, 6, 17, 24, 10, 25, 12, 3, 29, 5, 23, 27, 14, 26, 28, 8, 1}",4.713369,0.047802,0.001814
"{1, 12, 17, 23, 8, 4, 21, 13, 18, 20, 9, 26, 19, 16, 3, 24, 14, 22, 10, 25, 15, 7, 30, 5, 11, 29, 6, 2, 27, 28, 1}",4.528504,"{1, 17, 12, 29, 6, 20, 18, 13, 23, 8, 4, 21, 9, 26, 16, 3, 19, 24, 14, 22, 10, 25, 15, 7, 30, 5, 11, 2, 27, 28, 1}",4.649589,0.026738,0.002172
"{1, 25, 29, 3, 9, 24, 17, 14, 26, 12, 19, 18, 6, 22, 4, 11, 23, 20, 30, 21, 5, 7, 10, 27, 13, 28, 8, 15, 2, 16, 1}",4.425863,"{1, 14, 16, 2, 8, 15, 28, 13, 27, 10, 7, 5, 21, 30, 20, 23, 11, 4, 22, 6, 18, 19, 12, 26, 17, 24, 9, 3, 29, 25, 1}",4.492163,0.014980,0.001129
"{1, 22, 24, 28, 6, 30, 19, 25, 14, 18, 20, 16, 7, 29, 2, 17, 21, 9, 4, 3, 10, 15, 8, 11, 23, 13, 12, 26, 27, 5, 1}",4.398557,"{1, 22, 24, 28, 6, 30, 19, 25, 14, 18, 20, 16, 7, 29, 2, 17, 21, 9, 10, 15, 8, 3, 4, 11, 23, 13, 12, 26, 27, 5, 1}",4.557680,0.036176,0.001334
"{1, 24, 25, 23, 12, 4, 2, 13, 11, 7, 27, 18, 21, 16, 29, 30, 19, 10, 8, 26, 15, 20, 28, 6, 17, 9, 3, 5, 22, 14, 1}",4.318550,"{1, 14, 22, 5, 3, 9, 17, 15, 26, 8, 18, 27, 7, 11, 13, 2, 4, 12, 23, 25, 24, 16, 21, 29, 30, 19, 10, 20, 28, 6, 1}",4.753968,0.100825,0.001167
"{1, 23, 6, 8, 17, 18, 15, 7, 5, 20, 13, 22, 28, 24, 2, 21, 4, 3, 11, 30, 27, 26, 19, 25, 12, 16, 9, 29, 10, 14, 1}",4.365247,"{1, 23, 15, 18, 7, 5, 20, 13, 22, 28, 24, 27, 30, 26, 25, 12, 9, 10, 14, 29, 16, 19, 11, 3, 4, 2, 21, 17, 8, 6, 1}",4.524806,0.036552,0.001886
"{1, 13, 7, 9, 2, 22, 11, 10, 28, 20, 25, 17, 5, 8, 24, 19, 14, 30, 12, 3, 29, 15, 23, 18, 26, 21, 4, 16, 27, 6, 1}",4.262552,"{1, 13, 7, 9, 2, 22, 10, 28, 20, 25, 17, 5, 8, 24, 19, 14, 30, 12, 3, 15, 29, 11, 23, 6, 27, 18, 26, 21, 4, 16, 1}",4.354678,0.021613,0.001790
"{1, 27, 30, 9, 29, 2, 21, 19, 4, 22, 3, 14, 23, 7, 28, 10, 5, 6, 24, 8, 25, 18, 12, 13, 11, 17, 20, 15, 16, 26, 1}",4.282341,"{1, 26, 27, 16, 15, 20, 30, 2, 29, 9, 6, 24, 17, 11, 13, 12, 18, 8, 25, 5, 14, 10, 28, 7, 23, 3, 22, 4, 19, 21, 1}",4.589814,0.071800,0.001934
"{1, 21, 30, 28, 15, 19, 14, 8, 5, 11, 24, 25, 6, 26, 23, 12, 17, 18, 4, 7, 27, 10, 3, 22, 20, 29, 16, 9, 2, 13, 1}",4.298050,"{1, 21, 30, 28, 15, 19, 14, 8, 5, 11, 24, 25, 4, 7, 27, 10, 3, 20, 22, 29, 16, 9, 18, 17, 12, 6, 26, 23, 13, 2, 1}",4.387075,0.020713,0.000895
"{1, 18, 4, 30, 25, 15, 5, 10, 6, 28, 3, 19, 7, 17, 21, 13, 20, 11, 12, 23, 24, 2, 16, 8, 9, 29, 27, 14, 22, 26, 1}",4.243320,"{1, 26, 22, 14, 27, 29, 16, 2, 24, 23, 12, 11, 8, 9, 25, 15, 20, 13, 21, 17, 7, 19, 3, 28, 6, 10, 5, 30, 4, 18, 1}",4.424375,0.042668,0.001270
"{1, 17, 22, 14, 3, 4, 9, 16, 11, 10, 6, 12, 28, 25, 29, 8, 15, 19, 5, 27, 7, 18, 21, 13, 24, 23, 20, 30, 2, 26, 1}",5.016603,"{1, 26, 2, 30, 20, 23, 24, 13, 21, 18, 7, 27, 5, 19, 15, 8, 29, 25, 28, 12, 6, 10, 11, 16, 9, 4, 3, 14, 22, 17, 1}",5.016603,0.000000,0.002804
"{1, 9, 17, 4, 24, 2, 29, 3, 27, 15, 8, 23, 6, 14, 10, 25, 18, 20, 22, 19, 7, 30, 13, 21, 11, 28, 5, 26, 16, 12, 1}",4.642840,"{1, 9, 17, 16, 30, 13, 21, 11, 28, 5, 26, 24, 2, 4, 29, 3, 27, 15, 8, 23, 6, 14, 10, 25, 18, 20, 22, 19, 7, 12, 1}",4.783451,0.030285,0.002273
"{1, 5, 27, 19, 9, 26, 29, 30, 4, 23, 16, 20, 8, 6, 10, 11, 25, 24, 12, 2, 21, 15, 3, 7, 14, 13, 22, 18, 17, 28, 1}",4.641057,"{1, 7, 14, 13, 22, 18, 17, 28, 27, 19, 5, 9, 26, 29, 30, 4, 23, 20, 6, 11, 25, 24, 2, 12, 10, 8, 21, 15, 3, 16, 1}",5.017297,0.081068,0.002583
"{1, 7, 2, 24, 17, 27, 28, 20, 23, 21, 25, 10, 19, 11, 12, 22, 9, 4, 13, 15, 3, 5, 18, 29, 16, 26, 6, 30, 8, 14, 1}",4.511131,"{1, 14, 8, 30, 6, 26, 15, 13, 4, 9, 22, 12, 11, 20, 17, 24, 7, 2, 27, 28, 23, 19, 10, 25, 21, 5, 3, 18, 29, 16, 1}",4.920269,0.090695,0.003144
"{1, 23, 4, 12, 16, 15, 22, 6, 14, 29, 10, 26, 2, 21, 28, 5, 11, 13, 8, 25, 3, 24, 20, 19, 17, 7, 27, 18, 9, 30, 1}",4.762419,"{1, 23, 4, 12, 16, 15, 22, 6, 29, 10, 2, 26, 14, 13, 11, 21, 28, 5, 8, 25, 3, 24, 20, 19, 17, 7, 27, 18, 9, 30, 1}",5.150215,0.081428,0.002363
"{1, 6, 21, 3, 2, 19, 22, 13, 30, 26, 20, 16, 25, 5, 24, 17, 9, 14, 27, 10, 23, 15, 8, 18, 28, 11, 29, 7, 12, 4, 1}",4.617600,"{1, 4, 12, 7, 29, 11, 28, 18, 8, 9, 17, 25, 5, 24, 14, 15, 23, 10, 27, 16, 20, 26, 30, 13, 22, 19, 2, 3, 21, 6, 1}",4.652268,0.007508,0.001144
"{1, 7, 18, 25, 28, 16, 13, 20, 22, 29, 26, 23, 21, 8, 6, 4, 5, 30, 27, 17, 14, 9, 3, 24, 15, 19, 11, 2, 12, 10, 1}",4.719680,"{1, 10, 12, 11, 19, 15, 24, 3, 9, 14, 2, 30, 5, 27, 4, 6, 8, 17, 21, 23, 26, 29, 22, 20, 13, 16, 28, 25, 18, 7, 1}",4.963815,0.051727,0.001746
"{1, 26, 8, 30, 15, 7, 22, 21, 25, 27, 13, 28, 12, 10, 6, 11, 23, 9, 24, 20, 5, 2, 14, 4, 29, 16, 3, 17, 19, 18, 1}",4.773503,"{1, 18, 19, 17, 3, 16, 29, 4, 14, 2, 5, 20, 24, 9, 23, 11, 6, 10, 12, 28, 13, 27, 25, 21, 22, 7, 15, 30, 8, 26, 1}",4.773503,0.000000,0.002709
"{1, 15, 14, 20, 21, 13, 7, 16, 19, 28, 2, 27, 18, 12, 5, 3, 11, 6, 10, 26, 17, 30, 23, 8, 4, 24, 25, 22, 29, 9, 1}",3.997193,"{1, 9, 22, 29, 25, 23, 30, 17, 26, 10, 6, 7, 13, 28, 16, 19, 12, 5, 3, 11, 18, 27, 2, 21, 20, 14, 15, 4, 8, 24, 1}",4.327096,0.082534,0.001088
